Video_ID	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1_x	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url	showup	smile_proportion	beginning	middle	end	Intensity	asymmetry	beauty	quality	video_length	Name_of_Tch_1_y	gender	path	preview	male	description_length	log_description_length	category
1413832	Become Top Banker With Complete Bank Teller Training - 2020	Bank Teller Interview Training, Get Job As A Bank Teller. Be the Best Cashier/Teller, Prepare for your Promotion.	Finance & Accounting	Other Finance & Accounting	Banking	English	5.5 hours	84.99	4.256223	231	14.99	6065	27358	Roi Business	8	564	4.04796122	https://www.udemy.com/course/complete-guide-to-become-top-cashier-or-bank-teller-2017/	0.0								0.7281191349029541	211.81181181181185	Roi Business	male	/home/xyubl/Downloads/video_101-200/1413832.mp4	1	1	18	2.8903717578961645	finance
1416724	How to Get Out of Debt and Improve Your Credit Score 2.0	Simple Steps to a Brighter Future in Personal Finance, Debt Management/Strategy, Investing, and Financial Freedom	Finance & Accounting	Finance	Credit Repair	English	15 hours	89.99	4.6221776	119	15.99	9285	392586	Bryan Guerra	59	13945	4.359210223	https://www.udemy.com/course/how-to-get-out-of-debt-improve-your-credit-score/	1.0	0.029447554149428	0.0313868613138686	0.037956204379562	0.0189919649379108	0.4518780118588463	0.6967785493645746	2.4989252570455087	0.8780918121337891	822.9666666666667	Bryan Guerra	male	/home/xyubl/Downloads/video_101-200/1416724.mp4	1	1	15	2.70805020110221	finance
1418956	Bitcoin & Blockchain for Beginners	Learn how to Buy, Send and Invest in Cryptocurrencies	Finance & Accounting	Cryptocurrency & Blockchain	Bitcoin	English	2 hours	84.99	4.1761036	198	14.99	3648	42864	One Month	6	1769	4.322380187	https://www.udemy.com/course/one-month-bitcoin/	1.0	0.107890499194847	0.1352657004830917	0.038647342995169	0.1497584541062802	0.5915642368840576	0.5467392719476065	3.1004857876006446	0.7325708270072937	137.46666666666667	One Month	female	/home/xyubl/Downloads/video_101-200/1418956.mp4	1	0	9	2.19722457733622	finance
1419424	Bitcoin For Beginners Crash Course: Buy & Trade Bitcoin	Bitcoin Investing Crash Course: How To Buy, trade & Invest In Bitcoin For Beginners. Buy, Trade & Invest Cryptocurrency	Finance & Accounting	Cryptocurrency & Blockchain	Bitcoin	English	1 hour	84.99	4.393904	294	14.99	1665	311776	Life Progression Project	40	86300	4.461176085	https://www.udemy.com/course/bitcoininvesting/	1.0	0.043010752688172	0.0967741935483871	0.0	0.032258064516129	0.4941325015053761	0.86606287712311	2.666181138709677	0.7531308531761169	42.63333333333333	Life Progression Project	male	/home/xyubl/Downloads/video_101-200/1419424.mp4	1	1	19	2.9444389791664403	finance
1422012	Bitcoin Trading Robot - Cryptocurrency Never Losing Formula	Bitcoin Trading Robot - Be Always on a Profit or Worst Case Scenario on Zero in Cryptocurrency Trading	Finance & Accounting	Cryptocurrency & Blockchain	Bitcoin	English	3 hours	84.99	4.6105328	831	14.99	7296	46880	Petko Zhivkov Aleksandrov	45	7481	4.552836776	https://www.udemy.com/course/cryptocurrency-never-loosing-formula-bitcoin-robot-trading/	1.0	0.0072674418604651	0.0043478260869565	0.0	0.0174672489082969	0.4321934855872085	0.5369783683653001	2.7785413674418606	0.7386693358421326	148.3	Petko Zhivkov Aleksandrov	male	/home/xyubl/Downloads/video_101-200/1422012.mp4	1	1	18	2.8903717578961645	finance
1422920	Algorithmic Trading & Time Series Analysis in Python and R	Technical Analysis (SMA and RSI), Time Series Analysis (ARIMA and GRACH), Machine Learning and Mean-Reversion Strategies	Finance & Accounting	Investing & Trading	Algorithmic Trading	English	18.5 hours	99.99	4.474933	271	17.99	3421	209692	Holczer Balazs	31	26219	4.530442587	https://www.udemy.com/course/quantitative-finance-algorithmic-trading-ii-time-series/	0.0								0.7726556658744812	38.93333333333333	Holczer Balazs	male	/home/xyubl/Downloads/video_101-200/1422920.mp4	1	1	16	2.772588722239781	finance
1424568	Stock Options Strategy: Beginner level	MYOPTIONSEDGE: An easy and highly profitable weekly income strategy	Finance & Accounting	Investing & Trading	Options Trading	English	1.5 hours	19.99	4.0666823	242	14.99	1042	2375	Pedro Branco	5	744	3.84990148	https://www.udemy.com/course/options-investment-strategy-on-volatility-vxx/	0.0								0.6832756400108337	237.9333333333333	Pedro Branco	male	/home/xyubl/Downloads/video_101-200/1424568.mp4	1	1	9	2.19722457733622	finance
1426598	Bookkeeping & Accounting Level - 1	Complete guidance for book-keeping & accountancy class - 11 in less than 7 hours	Finance & Accounting	Accounting & Bookkeeping	Bookkeeping	English	6.5 hours	19.99	4.44403	95	14.99	507	64159	Let'stute .... Make it Easy	50	2665	4.280931245	https://www.udemy.com/course/book-keeping-accountancy-level-1/	0.0								0.7883351445198059	115.86666666666666	Let'stute .... Make it Easy	female	/home/xyubl/Downloads/video_101-200/1426598.mp4	1	0	14	2.6390573296152584	finance
1430666	Cryptocurrency Trading Investment: Bitcoin Ethereum & Crypto	Cryptocurrency Trading Bitcoin Ethereum & Altcoins: ICO, Blockchain & Trading Crypto, Build Your Investment Portfolio!	Finance & Accounting	Cryptocurrency & Blockchain	Cryptocurrency	English	5 hours	84.99	4.214755	76	14.99	5618	69088	Jean-Gabriel Paquette	32	2598	3.471593494	https://www.udemy.com/course/cryptocurrency-trading-investment-bitcoin-ethereum-crypto/	0.0								0.6278723478317261	117.7	Jean-Gabriel Paquette	female	/home/xyubl/Downloads/video_101-200/1430666.mp4	1	0	15	2.70805020110221	finance
1450854	Bitcoin Algorithmic Trading Course + 99 Trading Robots	Select the Top Performers From the 99 EAs/Robots in the Bitcoin Algorithmic Trading Course	Finance & Accounting	Cryptocurrency & Blockchain	Bitcoin Trading	English	2.5 hours	89.99	3.9911819	290	15.99	2808	46880	Petko Zhivkov Aleksandrov	45	7481	4.552836776	https://www.udemy.com/course/the-bitcoin-algorithmic-trading-course-99-trading-robots/	1.0	0.0384615384615384	0.0384615384615384	0.0769230769230769	0.0	0.5053462409935902	0.641822833135978	2.3512714480769223	0.7138513326644897	92.36666666666666	Petko Zhivkov Aleksandrov	male	/home/xyubl/Downloads/video_101-200/1450854.mp4	1	1	14	2.6390573296152584	finance
1452622	Passive Income: 7 Ways To Make Passive Income Online  - 2018	Have Successful Online Passive Income with Proven Models Like Affiliate, eBay Drop Shipping, Amazon Kindle E-Book & More	Finance & Accounting	Other Finance & Accounting	Passive Income	English	3 hours	84.99	3.6470542	161	14.99	11412	27358	Roi Business	8	564	4.04796122	https://www.udemy.com/course/earn-good-passive-income-quick-money-making-models-2018/	0.0								0.7853716611862183	150.0899830220713	Roi Business	male	/home/xyubl/Downloads/video_101-200/1452622.mp4	1	1	18	2.8903717578961645	finance
1455316	Cryptocurrency Masterclass: Technical Analysis for Beginners	Learn technical analysis for cryptocurrencies such as Bitcoin, Ethereum & Altcoins - And spot the next breakout coin!	Finance & Accounting	Cryptocurrency & Blockchain	Technical Analysis	English	2 hours	84.99	3.6321707	137	14.99	4473	11872	Finance Hero	5	422	3.84589392	https://www.udemy.com/course/cryptocurrency-masterclass-technical-analysis-for-beginners/	1.0	0.0	0.0	0.0	0.0	0.4786324145245906	0.6023009242406552	3.1233479131147543	0.7307568788528442	108.76666666666668	Finance Hero	male	/home/xyubl/Downloads/video_101-200/1455316.mp4	1	1	18	2.8903717578961645	finance
1458300	Financial Accounting & Excel–Comprehensive Accounting Cours	Comprehensive accounting course to learn the accounting cycle in a practical way and pick up critical Excel fundamentals	Finance & Accounting	Accounting & Bookkeeping	Financial Accounting	English	21.5 hours	94.99	4.3867674	389	16.99	28846	482471	Robert (Bob) Steele	116	22393	4.409971837	https://www.udemy.com/course/financial-accounting-excelcomprehensive-accounting-course/	0.0	0.0	0.0	0.0	0.0	0.2141612412264152	0.0330641359110846	2.3536834792452828	0.7936699986457825	397.0	Robert (Bob) Steele	male	/home/xyubl/Downloads/video_101-200/1458300.mp4	1	1	18	2.8903717578961645	finance
1458760	Day Trading and Swing Trading systems for Stocks and Options	Powerful Intraday and Swing trading systems with customized indicators, high probability trade entries, and risk control	Finance & Accounting	Investing & Trading	Day Trading	English	4 hours	79.99	3.8724542	91	14.99	641	94833	Hari Swaminathan	31	14573	4.420163269	https://www.udemy.com/course/day-trading-and-swing-trading-with-options/	0.0	0.0	0.0	0.0	0.0	0.5228116842342339	1.2106388848527658	3.164245075675673	0.5859265327453613	537.3333333333334	Hari Swaminathan	male	/home/xyubl/Downloads/video_101-200/1458760.mp4	1	1	16	2.772588722239781	finance
1459548	Short Selling Ninja: 10 Hour DIY Strategy for Forex & Stocks	Professional Short Seller Guide: For Trading & Short Selling Stocks, Forex Or Commodities through Swing Trading from top	Finance & Accounting	Investing & Trading	Short Selling	English	10 hours	84.99	4.5230856	96	14.99	19907	226121	Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide	51	5078	4.516906383	https://www.udemy.com/course/short-sell/	1.0	0.1679920477137177	0.2857142857142857	0.0955223880597015	0.1223880597014925	0.4225966902544729	0.6681515032289146	2.318399100596424	0.7964262962341309	202.1	Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide	male	/home/xyubl/Downloads/video_101-200/1459548.mp4	1	1	18	2.8903717578961645	finance
1461614	The Complete Finance Manager Course 2021	Financial Management, ERP systems, Accounting, Capital budgeting, Presentation design, Management, and Negotiation	Finance & Accounting	Financial Modeling & Analysis	Financial Management	English	13 hours	99.99	4.5002265	3805	17.99	24607	1626269	365 Careers	77	480841	4.554101469	https://www.udemy.com/course/the-complete-finance-manager-course/	1.0	0.1982570806100217	0.1437908496732026	0.1699346405228758	0.2810457516339869	0.5101303343485841	0.7476422849773686	3.059741888453156	0.7359535098075867	126.96666666666668	365 Careers	male	/home/xyubl/Downloads/video_101-200/1461614.mp4	1	1	12	2.4849066497880004	finance
1465626	Ultimate Venture Capital: How to model investment rounds	The #1 course that will help you land a job in VC, be a better startup founder, angel investor and financial analyst.	Finance & Accounting	Investing & Trading	Venture Capital	English	4.5 hours	89.99	4.4586535	403	15.99	2445	2445	Kiley Grant	1	403	4.4586535	https://www.udemy.com/course/learn-to-build-a-cap-table-and-waterfall-model-from-scratch/	0.0	0.0068493150684931	0.0204081632653061	0.0	0.0	0.3004822227465754	0.7025876254846993	2.736554853424656	0.8209946751594543	203.5368702035369	Kiley Grant	female	/home/xyubl/Downloads/video_101-200/1465626.mp4	1	0	22	3.091042453358316	finance
1469268	Accounting Standards  A Complete Study for CA/CMA/CS	Course on Accounting Standards for CA / CMA / CS / MBA / M Com / B Com Students	Finance & Accounting	Accounting & Bookkeeping	Accounting	English	22 hours	84.99	4.610264	165	14.99	1388	194016	Raja Natarajan, B.Com., PGDBA, FCA	111	10916	4.20030241	https://www.udemy.com/course/accounting-standards-a-complete-study/	1.0	0.2238805970149253	0.1759776536312849	0.1932773109243697	0.3025210084033613	0.2298745477957089	0.7830580714784796	3.1129887527985067	0.723082959651947	214.46666666666667	Raja Natarajan, B.Com., PGDBA, FCA	male	/home/xyubl/Downloads/video_101-200/1469268.mp4	1	1	19	2.9444389791664403	finance
1471502	Ethereum Trading in 2021 + 99 Robots Every Month	Choose the Top Performers from the 99 EAs/Robots in the Ethereum Trading Course: Cryptocurrency Algorithmic Trading	Finance & Accounting	Cryptocurrency & Blockchain	Ethereum	English	2 hours	84.99	4.427534	153	14.99	1844	46880	Petko Zhivkov Aleksandrov	45	7481	4.552836776	https://www.udemy.com/course/the-ethereum-trading-course-99-algorithmic-trading-robots/	1.0	0.003883495145631	0.0	0.0	0.0116959064327485	0.4187966479417472	0.5852635072813895	2.6555883566990275	0.7511640787124634	106.36666666666666	Petko Zhivkov Aleksandrov	male	/home/xyubl/Downloads/video_101-200/1471502.mp4	1	1	16	2.772588722239781	finance
1472580	Financial modeling | Project Finance & Infrastructure	Learn how build a project finance model & support infrastructure finance deals around the globe!	Finance & Accounting	Financial Modeling & Analysis	Financial Modeling	English	2.5 hours	19.99	4.065153	1208	19.99	5074	12732	DealMaker Financial Training	5	2119	4.307235364	https://www.udemy.com/course/financial-modeling-project-finance-infrastructure/	1.0	0.0	0.0	0.0	0.0	0.3902672297484277	0.7723918145840607	2.7415019811320764	0.7771344780921936	33.666666666666664	DealMaker Financial Training	male	/home/xyubl/Downloads/video_101-200/1472580.mp4	1	1	15	2.70805020110221	finance
1472624	Value Added Tax (VAT) - Implementation in Saudi Arabia/ Gulf	General Concepts, Operations, Implementation and Accounting of VAT	Finance & Accounting	Taxes	Value Added Tax (VAT)	English	6.5 hours	19.99	3.8219328	98	15.99	217	2208	Hafiz Mehmood	2	149	4.2279824	https://www.udemy.com/course/vat-gst-tax/	0.0	0.0	0.0	0.0	0.0	0.2737928637591978	0.1494965895029301	2.53320252334448	0.7491975426673889	299.0	Hafiz Mehmood	male	/home/xyubl/Downloads/video_101-200/1472624.mp4	1	1	8	2.079441541679836	finance
1472970	Get Out Of Debt Fast—A Proven Plan to Stay Debt-Free Foreve	Best 2021 strategies to pay off credit cards, student loans, car loans, mortgages & take control of every debt you owe.	Finance & Accounting	Other Finance & Accounting	Debt Management	English	2 hours	99.99	4.3529296	132	17.99	797	1041	Laura Adams, MBA	2	176	4.4610897	https://www.udemy.com/course/get-out-of-debt-fast/	1.0	0.0	0.0	0.0	0.0	0.590171558301119	0.3335447147572706	2.5678996385554447	0.7512076497077942	200.63333333333333	Laura Adams, MBA	female	/home/xyubl/Downloads/video_101-200/1472970.mp4	1	0	21	3.044522437723423	finance
1474372	Passive Income Investing And Side-Gig Mastery!	Passive Income With Little Effort From Dividends, Peer Lending, REIT, MLP, Crowd-Sourcing, Airbnb, Real Estate, & More!	Finance & Accounting	Investing & Trading	Passive Income	English	4 hours	109.99	4.7196164	617	19.99	9739	381927	Steve Ballinger, MBA	35	52075	4.46637239	https://www.udemy.com/course/passive-income-course/	1.0	0.0654911838790932	0.0150375939849624	0.0454545454545454	0.1363636363636363	0.3639541616851388	0.7408919957699611	2.4097161904282136	0.7372671961784363	158.46666666666667	Steve Ballinger, MBA	male	/home/xyubl/Downloads/video_101-200/1474372.mp4	1	1	17	2.833213344056216	finance
1485660	Anyone can understand Blockchain, Bitcoin and Crypto!	Learn the key elements of blockchain and Bitcoin, create your own wallet	Finance & Accounting	Cryptocurrency & Blockchain	Blockchain	English	1 hour	64.99	3.579139	121	14.99	510	23083	Gabriel Avramescu	15	4325	4.400519286	https://www.udemy.com/course/blockchain-fundamentals/	0.0								0.7380340099334717	61.23333333333333	Gabriel Avramescu	male	/home/xyubl/Downloads/video_101-200/1485660.mp4	1	1	12	2.4849066497880004	finance
1488874	How to Buy Stocks Before they Skyrocket	The Complete Guide to Online Stock Trading	Finance & Accounting	Investing & Trading	Stock Trading	English	2 hours	84.99	4.5840483	221	14.99	1278	25229	Jeff Tompkins	7	6742	4.327478792	https://www.udemy.com/course/the-complete-guide-to-online-stock-trading/	1.0	0.0	0.0	0.0	0.0	0.3874746134000001	0.5042845338392598	2.827388821999998	0.906458616256714	208.27494160827496	Jeff Tompkins	male	/home/xyubl/Downloads/video_101-200/1488874.mp4	1	1	7	1.9459101490553128	finance
1489936	TheTaxMasterClass - 2018 Tax Planning Strategy	Securing Your Future Through Tax Planning	Finance & Accounting	Taxes	Tax Preparation	English	2 hours	84.99	4.2165694	120	14.99	526	6695	Calvin Liu	2	328	4.1505992	https://www.udemy.com/course/taxmasterclass/	0.0								0.8283098936080933	130.03015075376885	Calvin Liu	male	/home/xyubl/Downloads/video_101-200/1489936.mp4	1	1	6	1.791759469228055	finance
1492688	Cryptocurrency Masterclass | Investing & Trading Strategies	Complete beginners guide to storing, trading & investing in cryptocurrency | Build your cryptocurrency portfolio	Finance & Accounting	Cryptocurrency & Blockchain	Bitcoin Trading	English	3.5 hours	84.99	4.218569	99	14.99	680	22859	Jason Gandy	13	1659	4.4648839	https://www.udemy.com/course/cryptocurrency-wallets-investing-trading-masterclass/	1.0	0.4814814814814814	0.5	0.3055555555555556	0.6388888888888888	0.4135385258425924	0.8103001158902563	2.479453450925925	0.7420619130134583	114.16666666666669	Jason Gandy	male	/home/xyubl/Downloads/video_101-200/1492688.mp4	1	1	15	2.70805020110221	finance
1497438	Candlestick Trading Ninja: 10 Hour Glossary & DIY Strategy	Expert Technical Analysis & Candlestick Trading Hacks For Forex, Stock Trading, Day Trading & Swing Trading in 1 course.	Finance & Accounting	Investing & Trading	Candlestick Trading	English	10.5 hours	89.99	4.3764687	334	15.99	21612	226121	Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide	51	5078	4.516906383	https://www.udemy.com/course/candlestick/	1.0	0.2724014336917563	0.3225806451612903	0.2580645161290322	0.2365591397849462	0.4620540249605734	0.8293876269716733	2.390651240143369	0.8001423478126526	171.36666666666667	Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide	male	/home/xyubl/Downloads/video_101-200/1497438.mp4	1	1	19	2.9444389791664403	finance
1501272	Trading Master 102 - An Introduction To Indicators	Learn to use the most common indicators now!	Finance & Accounting	Investing & Trading	Stock Trading	English	2 hours	84.99	4.531122	251	14.99	2677	79048	Shakir Elahi	18	6342	4.509747189	https://www.udemy.com/course/trading-master-102-an-introduction-to-indicators/	0.0								0.7185515761375427	182.0	Shakir Elahi	male	/home/xyubl/Downloads/video_101-200/1501272.mp4	1	1	8	2.079441541679836	finance
